%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far
1        NO_ID      0.8479187783   4.945546381    -4.094571296   1.988446425    -2.063400526   -1.734059996   0.04259290805  1.166580101    3.97388397     -1.09520893    4201.865458    
749      NO_ID      -2.514833007   4.579275879    -1.284414765   -3.481734412   -0.49900332    -0.1050431806  -0.2332672492  -4.261422829   4.52101221     3.393264325    27732.59913    	-1.33636e+08	-1.33636e+08	-1.33636e+08
750      NO_ID      -0.9995832823  -4.694211695   -4.743741337   4.044108594    3.913703095    -4.115036823   -5.12          -3.877835908   -1.560090627   4.768783664    4229.092701    	-1.33636e+08	-1.33636e+08	-1.33636e+08
751      NO_ID      -0.998898584   4.846709207    0.3673436525   -2.364141796   -1.020723997   -0.2100346641  -1.735685944   -5.011122124   4.806632849    4.291990888    -16086067.44   	-1.33636e+08	-1.33636e+08	-1.33636e+08
752      NO_ID      1.554371437    1.763805261    -5.007997446   2.771431806    0.0870521316   -3.583626822   4.448476949    4.996753774    -1.382750885   -4.35788907    -7881.048503   	-1.33636e+08	-1.33636e+08	-1.33636e+08
753      NO_ID      -2.131066499   5.12           1.127070386    -2.793844355   1.043821638    -0.638593968   0.3462072431   -4.974943032   4.902676177    5.043438925    100759.4416    	-1.33636e+08	-1.33636e+08	-1.33636e+08
754      NO_ID      1.86337732     0.8845505647   -4.499410981   4.840742579    -3.860182662   -2.359231666   1.792579098    4.220344152    5.099591463    4.40278302     -315210.9291   	-1.33636e+08	-1.33636e+08	-1.33636e+08
755      NO_ID      -1.993825039   5.053657514    0.2943900063   -3.850618909   -0.6187403146  -2.387994058   -0.4507872254  -4.832861319   3.766005202    4.835492241    -201280.2444   	-1.33636e+08	-1.33636e+08	-1.33636e+08
756      NO_ID      5.084800098    -3.023929855   0.5519090645   4.762922241    -3.374825245   -4.462894858   4.560328871    -4.594822691   -2.67499277    -4.393560199   9880.758358    	-1.33636e+08	-1.33636e+08	-1.33636e+08
757      NO_ID      -1.299446425   3.927226001    1.242999286    -3.15792244    -0.2168424978  -0.04842306725 0.09726847009  -4.086727008   3.904149132    5.09077003     -110095.3519   	-1.33636e+08	-1.33636e+08	-1.33636e+08
758      NO_ID      4.103761718    -0.003581071279 -4.305769807   -2.489389963   -5.12          0.6574018891   2.524016591    3.708751787    4.175207658    -5.062581198   -3645.152861   	-1.33636e+08	-1.33636e+08	-1.33636e+08
759      NO_ID      -0.6832107545  4.950926012    -1.447006362   -2.458068545   -0.8429771344  -1.655125346   -0.6544564851  -5.119197564   4.435728709    4.770207788    -316971555.6   	-3.16972e+08	-3.16972e+08	-3.16972e+08
760      NO_ID      2.783491252    -5.025976187   1.527253065    0.6327289597   0.3377693068   2.712249128    3.654474021    3.374550616    4.93066142     -3.213457658   -6659.624089   	-3.16972e+08	-3.16972e+08	-3.16972e+08
761      NO_ID      4.279692876    -2.545838487   4.064689499    4.969233737    -0.3275098423  5.099223658    -4.652300966   4.901796205    4.032024663    4.218466746    1388769.679    	-3.16972e+08	-3.16972e+08	-3.16972e+08
762      NO_ID      0.3906059785   3.719029154    -2.723818987   -2.60692495    -0.3517692387  -3.173553362   -0.6618754253  -5.01428189    4.462744728    4.055588452    28832.23557    	-3.16972e+08	-3.16972e+08	-3.16972e+08
763      NO_ID      0.7108998485   -2.546070925   -0.544759941   4.06122329     -4.992505876   -4.897490492   -3.373578204   4.928138113    -0.6734885506  -3.493763758   -577389.07     	-3.16972e+08	-3.16972e+08	-3.16972e+08
764      NO_ID      -1.367895486   4.79994818     -2.410762562   -1.405177296   -2.695180109   -1.239840349   -2.68050561    -4.718291265   5.076030119    4.82897848     -141777.5389   	-3.16972e+08	-3.16972e+08	-3.16972e+08
765      NO_ID      5.015040261    -1.224558128   4.896968609    1.287094996    -1.517706812   3.491199678    3.578876263    5.080545777    -4.497715089   -4.372086817   745213.0873    	-3.16972e+08	-3.16972e+08	-3.16972e+08
766      NO_ID      -0.1487394568  3.681423983    -2.416426598   -1.789291474   -2.775561341   -0.783973089   0.1295790914   -5.106161399   4.341637914    4.145593074    -3487.846511   	-3.16972e+08	-3.16972e+08	-3.16972e+08
767      NO_ID      -1.381128949   4.950851621    -1.755432532   -0.4312194069  -4.841102006   -3.350113654   4.731556385    -4.447799655   0.6335547599   1.171323617    30455.44844    	-3.16972e+08	-3.16972e+08	-3.16972e+08
768      NO_ID      -0.04212895284 4.765271653    -2.758686883   -1.232062286   -0.6108227677  -1.28088848    -0.7292035064  -4.213563794   3.28961358     3.447240528    272815.1295    	-3.16972e+08	-3.16972e+08	-3.16972e+08
769      NO_ID      5.12           2.137461033    0.01472455964  -0.3964636818  -3.117999895   0.159604035    3.346036772    3.301593108    4.926009919    1.505793487    26963.62754    	-3.16972e+08	-3.16972e+08	-3.16972e+08
770      NO_ID      0.6626246555   4.798742227    -0.7422882785  -0.3320582821  -0.2103420938  -2.113791668   -0.489948686   -4.666344124   4.831787116    4.669216854    -16021155.94   	-3.16972e+08	-3.16972e+08	-3.16972e+08
771      NO_ID      2.934415688    3.91616915     3.991902359    4.681017583    -4.945461418   -0.7062427625  3.076421143    -2.977597424   -2.177888505   3.774544372    2299.788149    	-3.16972e+08	-3.16972e+08	-3.16972e+08
772      NO_ID      0.5435765378   5.12           -3.032405266   2.8083344      4.996095669    -5.000783999   -2.914821741   -0.4931145927  -1.45539639    3.892897594    -107495.117    	-3.16972e+08	-3.16972e+08	-3.16972e+08
773      NO_ID      -0.9651121359  4.488476508    -2.806355268   -2.200514664   -1.874710745   -3.062384703   0.4913020799   -4.825014259   3.273179987    4.614931554    -34544.25709   	-3.16972e+08	-3.16972e+08	-3.16972e+08
774      NO_ID      3.266720893    0.2500074946   -2.461894841   2.517263954    -2.295209939   -2.642852582   0.06384910688  -2.200317026   -2.693214293   4.498563761    -17.077283     	-3.16972e+08	-3.16972e+08	-3.16972e+08
775      NO_ID      -0.1335173433  4.590686596    -1.634232155   -2.400599418   -1.954060211   -1.364246329   -1.596256443   -5.107613391   4.011075559    2.71235622     -872363.1984   	-3.16972e+08	-3.16972e+08	-3.16972e+08
776      NO_ID      1.476360774    -1.771951701   -1.023706076   4.365237641    4.834344482    -5.021981196   3.945677094    -4.464980425   1.184572311    -0.6950611594  -1854.408846   	-3.16972e+08	-3.16972e+08	-3.16972e+08
777      NO_ID      0.7982811238   4.104096812    -1.574847645   -2.116819554   -0.6989691035  -1.59446168    -0.5515323534  -4.885660635   2.551012322    5.109409034    53881.80731    	-3.16972e+08	-3.16972e+08	-3.16972e+08
778      NO_ID      -2.33778802    -2.927485464   -3.678067984   4.643540914    -4.695643385   4.980863224    -2.138285098   3.539246111    -3.131791127   3.78294958     -657.352575    	-3.16972e+08	-3.16972e+08	-3.16972e+08
779      NO_ID      0.06509627269  4.795183179    -1.857443691   -3.459085475   -1.703615917   -0.897059098   -0.5611273659  -4.577182888   3.079559608    4.284203174    -1152217.374   	-3.16972e+08	-3.16972e+08	-3.16972e+08
780      NO_ID      -0.9736276371  2.513382016    3.899227975    3.941809378    -3.316287359   4.639065496    4.568026918    4.786748741    -4.61611988    2.793754115    16345.94838    	-3.16972e+08	-3.16972e+08	-3.16972e+08
781      NO_ID      -0.7759317696  3.675195231    -1.072463783   -1.208999451   -1.445651008   -1.717568636   0.4031399473   -5.087564803   5.12           4.034393155    -712292.871    	-3.16972e+08	-3.16972e+08	-3.16972e+08
782      NO_ID      0.6874531659   -1.367702591   0.7609747913   2.034762188    -0.1489111613  -4.093007846   4.935272052    4.59325773     -4.646621454   3.880451132    -68571.03839   	-3.16972e+08	-3.16972e+08	-3.16972e+08
783      NO_ID      -1.95284787    4.836089272    -2.252825285   -2.253116619   -0.4014427398  -2.755463012   -1.921565965   -4.452245423   4.578182418    3.99026333     0.694858       	-3.16972e+08	-3.16972e+08	-3.16972e+08
784      NO_ID      -3.181356428   -2.789751065   -0.353089154   -4.648760746   3.395582765    3.826014475    2.225175747    5.000623448    4.586961861    4.522575728    4494.337225    	-3.16972e+08	-3.16972e+08	-3.16972e+08
785      NO_ID      -0.8676655344  4.235057       -3.073377649   -2.933729716   -0.8439221874  -1.80673103    -1.130017921   -5.113714943   3.345497663    4.186184323    -304823.2846   	-3.16972e+08	-3.16972e+08	-3.16972e+08
786      NO_ID      -3.446889769   -4.597503777   4.217612248    4.45708046     -3.827780201   -4.220503291   -3.667005885   2.773718309    3.512047418    0.2502144101   135.724779     	-3.16972e+08	-3.16972e+08	-3.16972e+08
787      NO_ID      0.3284730271   5.050027634    -2.039214036   -2.235827243   -1.347069034   -1.264986834   0.3093175269   -4.083463067   5.12           3.893170734    -1802557.761   	-3.16972e+08	-3.16972e+08	-3.16972e+08
788      NO_ID      4.965297271    -0.08191954245 3.139725986    -4.468862157   5.068215194    -3.318777397   1.082100158    1.618882098    0.7252786563   4.779146154    -8652.230563   	-3.16972e+08	-3.16972e+08	-3.16972e+08
789      NO_ID      0.7965209684   4.373438164    -1.25453177    -2.710456842   -1.285990494   -1.81145562    -2.0049978     -4.372640666   4.41729865     4.650818921    889249.9246    	-3.16972e+08	-3.16972e+08	-3.16972e+08
790      NO_ID      -2.92010523    -5.003946413   -1.065704688   -4.700330574   -3.16715249    -1.720850648   -5.12          -1.461331961   5.018530144    -4.971634422   25756.31471    	-3.16972e+08	-3.16972e+08	-3.16972e+08
791      NO_ID      -1.143462045   3.438352774    -2.176227248   -2.420525283   -1.150358335   -2.574241777   -0.7314324849  -4.016260338   4.84124016     4.728567466    986160.1292    	-3.16972e+08	-3.16972e+08	-3.16972e+08
792      NO_ID      -5.02949045    -2.190146052   3.153670163    -4.860907161   -3.257546976   -1.373776071   4.992339697    5.12           -0.6211769193  -5.066408142   -103036.4052   	-3.16972e+08	-3.16972e+08	-3.16972e+08
793      NO_ID      -0.685096779   4.726178913    -1.419523281   -1.76628499    -2.249049746   -1.749898074   -0.3012987963  -4.137084483   3.842467336    3.855009582    -67059.56428   	-3.16972e+08	-3.16972e+08	-3.16972e+08
794      NO_ID      -3.737106635   -4.016676589   4.769018209    -1.979472548   1.665817403    -1.966889796   2.472500862    4.042733448    5.055802404    3.098105771    -5252.602884   	-3.16972e+08	-3.16972e+08	-3.16972e+08
795      NO_ID      -0.4178261846  4.83902346     -1.795524549   -0.659286056   -1.168948421   -1.411733401   -1.719687743   -4.721474673   4.903392619    5.087178678    -185856.5118   	-3.16972e+08	-3.16972e+08	-3.16972e+08
796      NO_ID      2.564238833    -3.164248582   3.944034075    -2.910265114   -4.794068751   4.78110316     -4.664875373   -4.574227619   1.320031794    2.866521315    382.360957     	-3.16972e+08	-3.16972e+08	-3.16972e+08
797      NO_ID      -1.029968963   4.359305834    -1.616143889   -2.317342886   -0.7220323555  -3.478187119   -0.7525604284  -5.088068158   3.592466874    4.394696518    1093676.824    	-3.16972e+08	-3.16972e+08	-3.16972e+08
798      NO_ID      -4.925698673   -0.1273065476  -0.4753467695  -1.57688252    0.464205766    0.3945162449   -5.12          -4.573685498   -1.953472296   -0.2591215592  318208.8049    	-3.16972e+08	-3.16972e+08	-3.16972e+08
799      NO_ID      -0.02636946116 5.093373435    -1.138307097   -3.635088      -0.008321863498 -2.472532431   0.3430079381   -4.849833395   3.731145379    4.162728466    -99059.55993   	-3.16972e+08	-3.16972e+08	-3.16972e+08
800      NO_ID      4.142032945    -0.8014388971  -1.803564518   5.061489704    3.485806665    4.715668633    0.1334569038   -3.023197499   -0.252641081   -3.682888849   45900.39789    	-3.16972e+08	-3.16972e+08	-3.16972e+08
801      NO_ID      -0.9554760469  3.827876874    -2.607849123   -3.592863313   -0.443279195   -1.247900895   -0.1566916138  -4.829271849   5.057924669    4.390096099    -625791.5459   	-3.16972e+08	-3.16972e+08	-3.16972e+08
802      NO_ID      -3.354200151   2.640758198    4.967333202    3.516234832    4.960200282    3.066995078    -4.770232292   -3.749239076   2.151367411    4.06690234     134.613688     	-3.16972e+08	-3.16972e+08	-3.16972e+08
803      NO_ID      0.02034710151  4.892105539    -0.6155245236  -1.607111258   -0.0303584098  -1.585321462   -2.036668833   -5.063517512   3.718798367    4.357203301    46250944.58    	-3.16972e+08	-3.16972e+08	-3.16972e+08
804      NO_ID      -4.263147515   3.90033497     5.107850677    -3.654973276   -3.880446635   5.065736518    -4.287564625   1.196111283    -3.761843533   5.068545714    -435.040085    	-3.16972e+08	-3.16972e+08	-3.16972e+08
805      NO_ID      -1.020762418   4.872725644    -3.030946558   -2.122367547   0.382993587    -1.84544733    -0.4258126519  -4.428910303   4.382854655    4.971426863    4001530.413    	-3.16972e+08	-3.16972e+08	-3.16972e+08
806      NO_ID      -4.555089373   -3.507316667   3.903613122    1.104470137    0.330430046    -4.899843195   -1.398595005   -0.4427701654  0.7415452378   4.418222911    6586.139638    	-3.16972e+08	-3.16972e+08	-3.16972e+08
807      NO_ID      -0.4845259714  4.675330749    -2.347112206   -2.777069103   -0.3835768733  -0.3754256015  -1.713940496   -4.937996974   3.905488203    4.883941372    -44157.49883   	-3.16972e+08	-3.16972e+08	-3.16972e+08
808      NO_ID      -4.888304917   1.209264156    3.987028566    -1.312939537   0.1597832774   3.138447644    4.625849528    4.519016884    -4.688668351   -3.776210022   -13.002555     	-3.16972e+08	-3.16972e+08	-3.16972e+08
809      NO_ID      -0.3935087912  4.271001005    -1.639381921   -2.665932324   -0.2785252991  -2.034972765   -0.954864937   -3.919109414   3.329803513    4.229878177    7001719.912    	-3.16972e+08	-3.16972e+08	-3.16972e+08
810      NO_ID      4.115568805    1.505158819    -4.240273058   -4.691885183   3.917867767    4.890589673    0.2361445498   3.859506553    -3.89876762    2.941670412    84.226552      	-3.16972e+08	-3.16972e+08	-3.16972e+08
811      NO_ID      -0.4831514207  4.589037643    -2.506781358   -1.228662613   -1.094548096   -1.81722723    -0.1024192689  -4.563702645   4.7889938      5.066093044    -771826.4434   	-3.16972e+08	-3.16972e+08	-3.16972e+08
812      NO_ID      -1.537435043   3.116070369    5.005902661    3.868963219    1.409470333    -4.046778001   3.912014002    -5.050084118   0.1401766379   0.3625221547   37544.80973    	-3.16972e+08	-3.16972e+08	-3.16972e+08
813      NO_ID      -0.07366263482 4.998703364    -0.8165154795  -1.836855614   -1.189222985   -3.169120333   -0.09950051739 -4.769823082   4.578906518    4.5979205      2490976.404    	-3.16972e+08	-3.16972e+08	-3.16972e+08
814      NO_ID      -2.75591751    5.057400637    -4.523835285   0.6512591335   -3.82874346    3.413078625    -4.912103773   -4.129272716   -3.126616931   -0.4235426623  357.214865     	-3.16972e+08	-3.16972e+08	-3.16972e+08
815      NO_ID      -2.091640464   5.081433692    -2.050225183   -3.18724449    -0.2447947232  -2.106118222   0.05155199307  -4.843062201   5.091113108    4.979226385    -3167663.571   	-3.16972e+08	-3.16972e+08	-3.16972e+08
816      NO_ID      4.712510989    3.991738546    -5.10415817    -0.9201516017  1.584865749    -2.375670179   -4.906102002   -4.670367198   -4.401105253   -4.701186019   9.886298       	-3.16972e+08	-3.16972e+08	-3.16972e+08
817      NO_ID      -1.1616546     3.858433585    -1.43562109    -2.912222557   -1.052535594   -0.8983209623  -0.642149657   -4.666133685   4.208953754    3.673533724    -2998880.187   	-3.16972e+08	-3.16972e+08	-3.16972e+08
818      NO_ID      2.413215333    -2.203664867   3.402429571    3.906888114    -0.5560267423  4.521720241    -2.753675433   2.395161177    -0.4252941431  -3.043250588   -88.981752     	-3.16972e+08	-3.16972e+08	-3.16972e+08
819      NO_ID      -0.6483754009  5.12           -1.167866877   -3.412407208   -1.53810841    -2.272116447   -1.026197533   -3.874653058   4.186516757    4.333613342    637445.6355    	-3.16972e+08	-3.16972e+08	-3.16972e+08
820      NO_ID      -4.834002296   -1.297709505   2.625366028    1.023650328    -0.1363339156  2.294309058    4.041365574    4.638133715    4.64216826     -4.910430266   140993.5489    	-3.16972e+08	-3.16972e+08	-3.16972e+08
821      NO_ID      -0.3921683581  5.021894048    -2.07764195    -3.467582347   -1.07225907    -1.357866086   0.3504865782   -4.531452233   4.528065791    4.523038553    -79881.72824   	-3.16972e+08	-3.16972e+08	-3.16972e+08
822      NO_ID      2.154666228    4.554760751    -2.207535724   1.615903087    4.936790297    0.6655673345   1.480610107    -4.625696359   -4.600802728   3.291865658    3476.511253    	-3.16972e+08	-3.16972e+08	-3.16972e+08
823      NO_ID      -1.565888423   4.977404063    -2.038648507   -2.44715632    -1.862043204   -1.711951397   -1.358073843   -4.794954747   3.536518607    4.477187812    59649.17016    	-3.16972e+08	-3.16972e+08	-3.16972e+08
824      NO_ID      5.095621837    -1.241117017   -2.004626081   4.889991378    0.431489081    -1.114442825   1.585446297    -1.39197181    1.848746973    -0.01899970794 -255380.2881   	-3.16972e+08	-3.16972e+08	-3.16972e+08
825      NO_ID      -0.08955595892 5.068379885    -1.711874426   -2.931048187   0.5009477358   -1.807823555   -0.9079909201  -4.854180213   5.108943668    3.627581618    -246040.3205   	-3.16972e+08	-3.16972e+08	-3.16972e+08
826      NO_ID      3.400150018    3.472744887    3.757880632    -2.910977881   1.724324728    4.519966357    -5.12          4.279552464    -1.651545049   4.519766592    -818.501534    	-3.16972e+08	-3.16972e+08	-3.16972e+08
827      NO_ID      0.1599306302   4.83100502     -0.8629818444  -2.839792962   -1.302617415   -0.6955158922  -0.4277780391  -4.937955521   4.945775187    3.894875612    -6472432.759   	-3.16972e+08	-3.16972e+08	-3.16972e+08
828      NO_ID      -2.702954998   -4.602672643   2.344332312    4.789657741    -3.904035725   5.12           -3.484161256   -0.5728220109  4.298507019    2.821928119    141869.3964    	-3.16972e+08	-3.16972e+08	-3.16972e+08
829      NO_ID      -0.5654600122  3.391539656    -1.533677775   -2.204808421   -0.1586401045  -0.9140731608  -0.4662207042  -5.068422097   4.115501505    5.12           -723372.9823   	-3.16972e+08	-3.16972e+08	-3.16972e+08
830      NO_ID      3.137586575    4.774576651    -3.592584573   5.033884502    -4.586739277   4.275551424    -4.678178198   1.318312466    0.9017702526   -4.765920054   36116.20804    	-3.16972e+08	-3.16972e+08	-3.16972e+08
831      NO_ID      -0.5800957846  4.916063911    -2.12470847    -2.880935053   -1.406748534   -2.629379898   -1.052317042   -5.107663897   4.322051583    3.589669966    2290088.359    	-3.16972e+08	-3.16972e+08	-3.16972e+08
832      NO_ID      5.12           -2.475868749   4.257389742    2.000863865    4.907018226    -1.050245002   -3.789632844   4.824001829    5.117449218    1.290811929    331918.0305    	-3.16972e+08	-3.16972e+08	-3.16972e+08
833      NO_ID      -1.616172439   4.488236263    -0.1159467806  -2.653892311   -1.390988374   -2.234614185   -0.9423932913  -4.953420264   4.753615109    4.025980053    -1175647.617   	-3.16972e+08	-3.16972e+08	-3.16972e+08
834      NO_ID      4.390923955    3.096077331    0.003106212665 -5.014164811   4.584545407    -0.744218199   -3.978413256   3.275340999    -4.664429926   5.047503727    338432.4884    	-3.16972e+08	-3.16972e+08	-3.16972e+08
835      NO_ID      -0.8633533557  3.969809198    -0.7811538694  -1.781573131   -0.1539365773  -2.399699367   -0.04208692849 -4.721931135   4.154327042    4.686945963    -25035.7571    	-3.16972e+08	-3.16972e+08	-3.16972e+08
836      NO_ID      1.197603555    2.228519332    -4.642458446   1.736184562    1.092304251    -4.027145211   4.213348145    -4.970646339   4.662478033    -0.9862217188  -6538.264727   	-3.16972e+08	-3.16972e+08	-3.16972e+08
837      NO_ID      0.1534466675   5.117891551    -0.7979962728  -2.059789724   -0.4045824659  -1.746303044   0.2127039586   -4.006055699   4.699658654    5.025463167    -462011.1627   	-3.16972e+08	-3.16972e+08	-3.16972e+08
838      NO_ID      -0.372157873   0.2895493379   -2.189135667   -0.7669743619  2.163143503    0.04658755679  -2.832887565   0.4803382776   -4.660647647   0.1276909044   -1643.017841   	-3.16972e+08	-3.16972e+08	-3.16972e+08
839      NO_ID      -0.9070124111  4.729833902    -2.106586925   -2.501101489   -1.529446218   -1.774758384   -2.009734407   -4.698258393   5.12           4.561429947    57456.99562    	-3.16972e+08	-3.16972e+08	-3.16972e+08
840      NO_ID      1.358827471    -5.05518445    -3.940469316   -3.207436465   3.955126968    -2.439581631   4.650958952    1.20790382     2.648958551    4.626376073    -10723.17246   	-3.16972e+08	-3.16972e+08	-3.16972e+08
841      NO_ID      -0.4315723949  4.972860426    0.1333835403   -2.713134988   -0.5442225675  -1.832894271   -0.7063921562  -4.836359617   4.767850889    4.84716556     -211379.8653   	-3.16972e+08	-3.16972e+08	-3.16972e+08
842      NO_ID      4.102344135    3.704953695    2.917981938    -4.280554683   -2.512183656   -4.421346864   5.12           4.101874687    -4.377576043   4.990745281    25499.13345    	-3.16972e+08	-3.16972e+08	-3.16972e+08
843      NO_ID      -1.03237771    4.99300393     -0.5918427797  -2.999324351   -0.5766553656  -1.580525907   -0.1487362358  -4.948745973   3.123116938    4.773325365    70723787.5     	-3.16972e+08	-3.16972e+08	-3.16972e+08
844      NO_ID      3.689457892    -4.719172834   5.110407       -4.962076738   -1.603328752   0.001662940042 2.242254636    -2.000295148   -3.020935055   3.848901556    -8742.144636   	-3.16972e+08	-3.16972e+08	-3.16972e+08
845      NO_ID      0.1622987092   4.363069143    -1.530912031   -1.623477353   -0.2359883386  -1.449707539   -0.234975793   -4.838034961   5.029749618    4.178506946    40060767.89    	-3.16972e+08	-3.16972e+08	-3.16972e+08
846      NO_ID      3.837147592    4.321997405    -2.027213121   0.5504850008   -4.493912827   3.949264929    -3.825868125   4.670498668    -5.096369662   2.296078746    14079.01013    	-3.16972e+08	-3.16972e+08	-3.16972e+08
847      NO_ID      -1.222519468   4.861220835    -2.299920314   -1.771283884   -0.469082137   -0.7712693126  -1.154179863   -4.439005432   4.969596166    4.130432645    -880.096325    	-3.16972e+08	-3.16972e+08	-3.16972e+08
848      NO_ID      -5.094606578   4.735577567    -3.738871502   4.081428919    -4.85315007    -3.98595298    -0.4121778852  -0.121591231   -3.326018928   4.978725939    -9920.204129   	-3.16972e+08	-3.16972e+08	-3.16972e+08
849      NO_ID      -1.018819452   3.887170208    -1.889077552   -1.999647623   -1.641014166   -1.113781265   -0.8256626258  -4.571724479   4.232603159    5.12           1018378.686    	-3.16972e+08	-3.16972e+08	-3.16972e+08
850      NO_ID      -0.271932695   4.383395646    3.536743931    4.659796699    -5.003557719   -4.470466239   -3.972678279   -0.4291194366  4.968297277    0.8146568556   -40856.22747   	-3.16972e+08	-3.16972e+08	-3.16972e+08
851      NO_ID      -0.88230801    4.820241274    -0.6243778189  -1.106824624   -1.141462966   -2.150393182   -1.187697506   -4.715261519   3.96541187     4.606514236    4356.953557    	-3.16972e+08	-3.16972e+08	-3.16972e+08
852      NO_ID      0.2174358029   4.683500095    1.583074408    4.549101828    -1.88692094    4.688445019    -4.921359405   -2.548129969   -1.695266843   3.078381037    24618.42486    	-3.16972e+08	-3.16972e+08	-3.16972e+08
853      NO_ID      -0.8451871825  5.12           -2.026299231   -2.056784224   -0.2391267246  -2.144334534   0.583908976    -4.820303717   4.557210525    4.304871892    320536.9085    	-3.16972e+08	-3.16972e+08	-3.16972e+08
854      NO_ID      -5.12          4.900548887    -4.131891707   4.799116212    1.221288995    4.492471953    1.485339731    -3.190349379   5.080571966    3.052807523    -8275.333785   	-3.16972e+08	-3.16972e+08	-3.16972e+08
855      NO_ID      -0.6972552674  4.279574259    -2.213728612   -1.625892683   -0.4224825415  -2.024291273   -1.646943972   -5.108493743   4.411716038    4.612315426    3490470.194    	-3.16972e+08	-3.16972e+08	-3.16972e+08
856      NO_ID      0.530115224    3.982297937    -5.011656439   5.12           -4.751379558   4.626147939    -3.769778919   -4.579588126   2.186021513    4.462931129    48.006259      	-3.16972e+08	-3.16972e+08	-3.16972e+08
857      NO_ID      -1.374911227   5.070487475    -1.266168316   -2.946834163   0.1771824882   -2.182202236   -0.4852308182  -4.493865982   4.410701708    4.141481096    968611.7143    	-3.16972e+08	-3.16972e+08	-3.16972e+08
858      NO_ID      -2.056861094   -2.812501827   0.8727875988   -2.86046044    4.21636713     4.559256005    3.489400654    -4.762665031   4.455176967    -0.5076803613  5482.233468    	-3.16972e+08	-3.16972e+08	-3.16972e+08
859      NO_ID      -1.491501885   4.953776561    -1.146373577   -1.409242983   -1.346295584   -1.199298063   -0.1013662711  -4.486745945   4.956845507    4.517381287    11640174.58    	-3.16972e+08	-3.16972e+08	-3.16972e+08
860      NO_ID      -3.669449413   -2.53636431    5.01557988     -3.236799853   -3.047229471   3.002530034    -0.5893467619  4.130519828    1.735667624    5.12           3151.189909    	-3.16972e+08	-3.16972e+08	-3.16972e+08
861      NO_ID      -0.4109512163  4.575348755    -1.080111925   -3.040220239   -0.8205241185  -1.079523574   -1.149578356   -3.862035934   5.043770315    4.795413992    -1288635.438   	-3.16972e+08	-3.16972e+08	-3.16972e+08
862      NO_ID      -5.090134732   4.712805619    2.393872406    -3.455838054   1.233770106    -4.670364985   -3.505662559   4.92977536     3.246852783    0.2009679452   -60593.82261   	-3.16972e+08	-3.16972e+08	-3.16972e+08
863      NO_ID      0.1961204347   4.588572687    -1.462903377   -2.222087149   -2.064527318   -1.796892078   -0.1477431343  -4.793551569   4.396069008    4.877921008    955112.4943    	-3.16972e+08	-3.16972e+08	-3.16972e+08
864      NO_ID      -1.563456636   2.677924266    0.5270776009   4.810849182    -2.827167544   -3.152942194   4.664975623    1.813192799    4.226324664    -1.896907815   -617772.273    	-3.16972e+08	-3.16972e+08	-3.16972e+08
865      NO_ID      -0.2132092799  4.807997125    -1.20556066    -3.061122015   -0.2784722368  -3.008857054   -0.6381290229  -4.88341902    5.009385007    5.11932653     37603201.61    	-3.16972e+08	-3.16972e+08	-3.16972e+08
866      NO_ID      -0.8284095517  -2.429171143   4.160500926    4.132738618    -4.666746741   -4.132315414   0.3567130276   4.30388467     -4.919445244   2.437614226    168960.8689    	-3.16972e+08	-3.16972e+08	-3.16972e+08
867      NO_ID      -1.329383508   4.988197053    -1.146793826   -2.909356181   -2.005712083   -1.601914763   -0.09491482576 -4.360785705   4.258222968    5.097105219    -11783954.74   	-3.16972e+08	-3.16972e+08	-3.16972e+08
868      NO_ID      -4.915505821   -5.091048786   2.964233744    -0.9476897512  -3.191284259   -0.3020296015  -0.4509335241  4.050120736    -3.784585488   -2.248181246   -414.275906    	-3.16972e+08	-3.16972e+08	-3.16972e+08
869      NO_ID      0.7220300351   4.946541821    -2.678732028   -2.863323194   -0.9471313267  -2.044533736   -0.950398966   -4.870796839   4.78312928     4.876051833    -35158213.43   	-3.16972e+08	-3.16972e+08	-3.16972e+08
870      NO_ID      4.088174281    3.034565382    4.804855176    4.928341176    4.512637913    -0.6720211173  4.919353811    4.349572414    -2.71085213    0.1925242424   -16019.56178   	-3.16972e+08	-3.16972e+08	-3.16972e+08
871      NO_ID      0.095057253    4.968437507    -1.193809774   -3.121410909   -0.3965332208  -1.108931617   -1.358012904   -4.686298328   3.960683087    4.600437983    10793.72122    	-3.16972e+08	-3.16972e+08	-3.16972e+08
872      NO_ID      1.344593074    -4.740515097   4.466238741    -0.008690554805 -4.549022057   -0.2773692912  -4.941978418   1.934596014    1.791637915    -0.2788225541  24281.77778    	-3.16972e+08	-3.16972e+08	-3.16972e+08
873      NO_ID      -0.8264205586  4.876671897    -1.116358733   -1.742548789   -1.035774215   -2.258350162   -0.05931500534 -5.09338589    3.943773457    3.654972112    -25675.05439   	-3.16972e+08	-3.16972e+08	-3.16972e+08
874      NO_ID      5.015501984    -3.054292799   5.1051063      2.515334566    -3.755342701   -3.478450182   -3.068766744   -3.424119782   -2.642406792   3.500440048    -1103.94398    	-3.16972e+08	-3.16972e+08	-3.16972e+08
