Run 1	   Run 2	   Run 3	   Run 4	   Run 5	   Run 6	   Run 7	   Run 8	   Run 9	  Run 10	Best Average Running Min	NumFeasible
2.36e+02	  4.23e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  2.81e+02	  3.38e+02	  3.00e+02	0
2.36e+02	  4.23e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  2.81e+02	  3.38e+02	  3.00e+02	0
2.36e+02	  4.23e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  2.81e+02	  3.38e+02	  3.00e+02	0
2.36e+02	  4.23e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  2.81e+02	  3.38e+02	  3.00e+02	0
2.36e+02	  4.23e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  2.81e+02	  3.38e+02	  3.00e+02	0
2.36e+02	  4.23e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  2.81e+02	  3.38e+02	  3.00e+02	0
2.36e+02	  4.23e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  2.81e+02	  3.38e+02	  3.00e+02	0
2.36e+02	  4.23e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.84e+02	0
2.36e+02	  4.06e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.82e+02	0
2.36e+02	  4.06e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.82e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.59e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.59e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.59e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.59e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.59e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.59e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.59e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  2.82e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.59e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.43e+02	  1.16e+02	  3.38e+02	  2.48e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.46e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.46e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.46e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.46e+02	0
2.36e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.46e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  1.74e+02	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.42e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  3.38e+02	  2.33e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.17e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.17e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.17e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.17e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.17e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.17e+02	0
1.92e+02	  1.77e+02	  3.91e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.17e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  2.38e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.08e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
1.57e+02	  1.77e+02	  3.27e+02	  8.52e+01	  2.34e+02	  1.98e+02	  2.38e+02	  3.21e+02	  1.16e+02	  1.84e+02	  2.04e+02	0
