FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
43	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-547181.0	-547181.0	-2372071.7
44	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2661612.6
45	-683559.0	-683559.0	-838365.0	-838365.0	-178819.0	-178819.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2661612.6
46	-683559.0	-683559.0	-838365.0	-838365.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2662373.5
47	-683559.0	-683559.0	-1009060.0	-1009060.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2679443.0
48	-683559.0	-683559.0	-1009060.0	-1009060.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2679443.0
49	-683559.0	-683559.0	-1768180.0	-1768180.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2755355.0
50	-683559.0	-683559.0	-1768180.0	-1768180.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2755355.0
51	-683559.0	-683559.0	-1768180.0	-1768180.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2755355.0
52	-683559.0	-683559.0	-1768180.0	-1768180.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2755355.0
53	-683559.0	-683559.0	-1768180.0	-1768180.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-501370.0	-501370.0	-3442590.0	-3442590.0	-2755355.0
54	-683559.0	-683559.0	-1768180.0	-1768180.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-906953.0	-906953.0	-3442590.0	-3442590.0	-2795913.3
55	-683559.0	-683559.0	-1768180.0	-1768180.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4356138.0
56	-683559.0	-683559.0	-1768180.0	-1768180.0	-186428.0	-186428.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4356138.0
57	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-280673.0	-280673.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4370917.3
58	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
59	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
60	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
61	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
62	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
63	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
64	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
65	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
66	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
67	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
68	-683559.0	-683559.0	-1768180.0	-1768180.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4517864.0
